Fecha,Temperatura,Precipitación,Humedad
2010-05-21,34.82732979255315,0.2266452461721346,67.28048241956826
2010-05-22,8.378093502394826,9.896302681827576,18.472119917717865
2010-05-23,11.79324626328134,5.3453407855861705,59.47462402989889
2010-05-24,34.59616775078361,3.288653793555718,49.31513970687509
2010-05-25,30.309699452304287,13.314113351427492,32.9717703291154
2010-05-26,25.194429177018318,16.710912823438868,25.469009480040143
2010-05-27,14.889295723531715,9.9016035987084,54.35906079674394
2010-05-28,35.974130687233675,3.875883141221928,90.6950390297984
2010-05-29,25.71206497745557,15.025706540046135,12.868340518756655
2010-05-30,39.94235032839333,10.426653379147378,23.273605650054662
2010-05-31,-2.527584767100313,16.092762535908193,56.63528830012626
2010-06-01,14.889295723531715,9.9016035987084,54.35906079674394
2010-06-02,-1.8753532661812589,8.38701983469547,46.928771787414895
2010-06-03,20.77797821419221,6.380041908922931,31.632204981561877
2010-06-04,14.889295723531715,9.9016035987084,54.35906079674394
2010-06-05,32.40041146611172,13.819729333043345,68.44587521004343
2010-06-06,30.36594793625053,19.43754816359661,74.16116357182729
2010-06-07,18.455036930729666,5.716379082026735,97.3257078325964
2010-06-08,10.359164861299984,9.245564313288371,73.31570285513112
2010-06-09,-6.541650227243098,11.526618529239222,47.9723919029442
2010-06-10,24.871438657228182,19.07847182092882,32.09855640333039
2010-06-11,12.677134133903444,4.942903319822703,58.11748898555562
2010-06-12,26.102779973517396,19.23265951350262,75.39095721375168
2010-06-13,33.31911629643146,10.48052189181847,20.49328190753772
2010-06-14,38.77607525014429,14.5677392418001,15.382827552997725
2010-06-15,32.79016711963055,15.62681793517594,30.174242046064013
2010-06-16,-9.414295790749902,3.2921845779347025,47.73225881760784
2010-06-17,7.998903223918194,19.494892100004265,70.04569756609988
2010-06-18,26.4995281212029,19.522411556163327,10.822926433101014
2010-06-19,-1.4185161369279733,17.323401105144132,58.47006421792082
2010-06-20,16.051830310206466,16.86709630945297,36.17872073199997
2010-06-21,-7.283100583037319,6.525288434603995,40.151395375911285
2010-06-22,-0.0001737551799969,17.04132921402429,48.9906951275106
2010-06-23,-9.0739102769693,17.766559142525182,51.4022311806702
2010-06-24,29.68488516787103,5.3305290245208,46.16024928197624
2010-06-25,1.196234403019007,3.4131243985401727,17.86537750140431
2010-06-26,7.267584034845136,15.139574982873915,24.322933908576843
2010-06-27,36.40406467327954,11.554705877864864,54.40234327289213
2010-06-28,25.22072009617664,2.157263996703185,44.7901104575874
2010-06-29,-8.408053523434608,7.990111981162087,99.70315100843172
2010-06-30,-1.7652921751043635,6.639998903312532,79.26575534082149
2010-07-01,21.073920074988177,13.213816279939456,62.45661412820737
2010-07-02,18.86142943020838,8.408103080362356,59.3051552332233
2010-07-03,1.8946410687254307,12.973525989687866,14.499639226973802
2010-07-04,36.71069989623969,15.987761361564845,70.90583796584234
2010-07-05,20.6982977982948,14.141451045313618,60.88871575366075
2010-07-06,16.781640151247917,12.350706858149984,56.43101410706696
2010-07-07,19.49549881772855,18.129354596460047,78.98002122767042
2010-07-08,14.889295723531715,9.9016035987084,54.35906079674394
2010-07-09,5.597249773980092,10.151129977059314,29.50215872245598
2010-07-10,9.911053110804596,15.122233060083367,26.61842946266645
2010-07-11,0.4921874487561073,4.480687939840142,69.36998829793788
2010-07-12,-0.6903497059831913,4.233872832262855,39.77221143255319
2010-07-13,37.21861949919668,13.685460903084724,50.930123783089456
2010-07-14,26.97753975246438,15.612783135046808,13.993959402887644
2010-07-15,14.889295723531715,9.9016035987084,54.35906079674394
2010-07-16,1.3707313986661624,8.96627377920854,94.7664073312076
2010-07-17,2.717824088519647,14.32592184749815,71.89017365343611
2010-07-18,-7.09854198380622,3.4189910845520632,83.74649479329729
2010-07-19,11.72083127790604,6.2951850480092,66.47722428649425
2010-07-20,5.589794099705129,12.642416285534788,62.659756927362
2010-07-21,24.817174440772973,2.9576710401299344,97.37694591637664
2010-07-22,8.887591964624047,19.1136477738964,54.074249046619165
2010-07-23,-1.019816122018259,2.5571495557700064,81.12717667032939
2010-07-24,-8.766063580433439,15.535283365104886,30.82698650124011
2010-07-25,-6.637518426837571,6.372277105372504,19.17650211491451
2010-07-26,23.96963867492836,14.658105621894435,26.319429287664
2010-07-27,12.684842227802264,8.095154157634127,40.80737051848645
2010-07-28,16.82896055543611,14.952576904911892,51.4614569979762
2010-07-29,34.8335646520171,18.006766854112588,90.04483337178203
2010-07-30,39.516947369835215,11.92286673616848,63.33629781282696
2010-07-31,0.844849219923697,3.278561336541728,67.83490834823321
2010-08-01,23.15391015500504,19.02138850098605,44.64541421212603
2010-08-02,3.166118836857532,10.649711656921104,70.26579447599342
2010-08-03,-8.967450026713566,4.78854788076654,46.37043511950988
2010-08-04,27.918932691807072,8.168546011259606,64.72622035758579
2010-08-05,6.000857541123391,14.42185103363573,58.22290043004255
2010-08-06,9.1731947085949,18.70600816773123,37.71158878491565
2010-08-07,19.415855677680288,18.1317263543685,17.524223145255952
2010-08-08,31.552422761809524,2.8057859580098943,21.034352898932585
2010-08-09,21.44909217955744,17.435791702289947,61.74150812580397
2010-08-10,33.632532772369764,11.803343606324276,16.580028521535084
2010-08-11,3.677101740781788,8.193589299179433,50.775001170337625
2010-08-12,29.902341695628188,9.287340486668148,90.91548437877766
2010-08-13,-0.71820278470239,15.892234365299496,62.43751665737652
2010-08-14,37.63958284859723,16.895501588059716,97.89966634047316
2010-08-15,24.374413819390767,13.157937895858582,35.9092740578898
2010-08-16,0.7753838556779229,1.1692258605578632,68.49220901306602
2010-08-17,37.36852952444621,16.169273465880806,94.1279406035866
2010-08-18,26.54279033850789,0.5148842749973892,41.44638273897546
2010-08-19,2.6970821297512906,7.755362840436131,58.02224927933328
2010-08-20,0.665598868374099,8.883348754242366,86.24606240222711
2010-08-21,15.910035696533164,10.122133883307129,39.82012164623909
2010-08-22,-8.71686409727342,5.119067855901287,10.805818348451432
2010-08-23,0.3735037720554697,8.38132382760714,99.1202966599707
2010-08-24,11.234273437575313,15.745968531767964,46.55103189313539
2010-08-25,8.70849901671128,5.425328133683294,19.852749753331643
2010-08-26,13.178771218240534,16.26501523943406,76.24247206528591
2010-08-27,3.881435314736596,0.2515170174723802,39.255354622783486
2010-08-28,19.33921732290844,2.855977338162212,25.16110578311624
2010-08-29,33.19278029616157,18.50601348349947,20.664146475706183
2010-08-30,-4.123407201898345,9.40799858441826,72.78162533949099
2010-08-31,15.868955357705708,1.015952798069566,99.39359932694283
2010-09-01,-3.396594682742334,12.208865052554575,45.27232139973191
2010-09-02,25.84298405962969,9.120140815951723,78.73647474245008
2010-09-03,9.802985140364688,1.7717533760360382,68.88162880034292
2010-09-04,18.27106559292545,6.959249862977261,47.88653584285152
2010-09-05,-0.83600818929607,12.288521687079978,14.40405465442619
2010-09-06,-2.757612032831138,12.554170891242366,46.84860589352854
2010-09-07,14.40281403244773,17.73806059211517,12.633911555764977
2010-09-08,7.780636892497782,9.850121787661797,95.70174795620322
2010-09-09,37.021597262640654,2.094755878821606,46.84493872443059
2010-09-10,28.266262690348263,2.2710621414684606,62.13161685961005
2010-09-11,27.43318099252736,8.336066134614473,94.66613920598115
2010-09-12,35.18598698729667,3.7064227745916334,61.8422153360586
2010-09-13,-5.8288782278990725,18.419076656270946,25.509603507730844
2010-09-14,17.609623496120328,4.241564853775657,95.64522209800744
2010-09-15,19.223803447788445,7.527395131875341,26.91458833504627
2010-09-16,38.096818927361454,10.247637648050429,21.53315291676364
2010-09-17,4.607376339627443,6.608044747649746,42.62062939786115
2010-09-18,14.889295723531715,9.9016035987084,54.35906079674394
2010-09-19,-4.985302886725109,12.105111119904237,97.96352554964638
2010-09-20,-9.17851852042629,18.78735389576167,59.86494219195767
2010-09-21,36.47646583960952,16.639181210942628,82.52565413911569
2010-09-22,23.495827329545502,12.05923377217488,79.20853579192136
2010-09-23,29.257645601156888,8.934234252944758,46.200362266709085
2010-09-24,4.086505287697454,12.295493745014188,16.718431296215698
2010-09-25,19.32050830931633,12.461319991681943,20.775810689894968
2010-09-26,-6.802236693950944,5.391551998720178,99.34455439532957
2010-09-27,14.889295723531715,9.9016035987084,54.35906079674394
2010-09-28,38.87475698722234,10.380151075559349,41.11464342832164
2010-09-29,33.82526226582954,6.145262610109279,84.95022550904712
2010-09-30,6.90794759184228,7.704608933843655,90.9880647288268
2010-10-01,38.07850772707493,0.0332724735402067,93.10555852869048
2010-10-02,1.5850813235602264,13.633559556956472,88.76853930015758
2010-10-03,37.46594112078407,1.1603091433348034,26.75979100795773
2010-10-04,37.06888523532493,14.709429364038876,81.411854168501
2010-10-05,29.960129367619587,4.159197161453177,15.007164181218467
2010-10-06,21.52239684333956,3.295298063100092,82.58743415951893
2010-10-07,33.71439833124735,12.011124523324796,61.92178283479761
2010-10-08,4.6510142253898366,19.66945876009682,76.1442629552781
2010-10-09,32.44717776564591,8.44139180331064,59.47350055022082
2010-10-10,20.89383459587619,17.386382041285383,63.77670937219042
2010-10-11,-9.338157112055026,1.2368175119263158,13.331923657485548
2010-10-12,7.361675896610979,10.173365148693136,12.831020155276558
2010-10-13,-2.5929569525917486,13.635317285032762,83.09175435008231
2010-10-14,39.09146949091266,7.507784379804647,36.19507306408654
2010-10-15,13.918515351999403,2.5893904490358577,82.64928327117353
2010-10-16,14.869568274933131,0.3081289165381173,73.31537108166953
2010-10-17,21.97362581993618,7.73484672175194,60.84528982436647
2010-10-18,14.889295723531715,9.9016035987084,54.35906079674394
2010-10-19,-3.154986415720053,19.81103467658409,15.943816367373726
2010-10-20,31.10588665971228,9.26145247382222,44.55833402384589
2010-10-21,-0.5076044048621018,5.898343549434008,93.27267056549904
2010-10-22,15.565949127322805,6.933336820892242,30.36369836090577
2010-10-23,1.215851448736963,1.838621583963762,48.00166731274408
2010-10-24,-5.107775775298298,9.002264645275059,67.7519016194527
2010-10-25,33.10957587108417,12.542572460979162,54.70316733504284
2010-10-26,38.64597445115651,12.471548244741612,12.258635861139703
2010-10-27,38.041732903150006,0.2553805502581663,72.5757854290023
2010-10-28,35.32777496105895,12.67463929082034,92.65669070612566
2010-10-29,28.70236663493194,13.313728573167683,63.97248683650439
2010-10-30,6.6572576014320965,10.04049056800202,62.23714148481678
2010-10-31,-5.944930500600162,18.897585988406217,85.17684174807196
2010-11-01,10.362058570690364,5.160894883252356,84.95545632695755
2010-11-02,1.6117071085471366,17.038318173042693,26.808087499212768
2010-11-03,-3.3756182621008515,3.4844312762411245,48.00692324322199
2010-11-04,-7.328640910658737,5.239103489224839,83.73428038151668
2010-11-05,26.27971821052894,4.097975501436557,76.13505701734769
2010-11-06,-9.42862706874845,17.70638992721789,85.99492311131056
2010-11-07,28.52903742513881,15.870513589496504,21.649897802641696
2010-11-08,-2.652667729981247,9.009675502148976,49.5520354908745
2010-11-09,-6.023895870662212,7.560461438044685,73.80578957137092
2010-11-10,-5.519848288069731,0.2580257950580988,75.71451289705499
2010-11-11,23.60239036769572,14.038791770742078,16.462442577910267
2010-11-12,2.2683604926422376,19.298762505291343,74.07463208588402
2010-11-13,11.02697333400492,15.570386472289464,66.36056132838607
2010-11-14,17.868439566195846,4.661532524374539,41.4021770858916
2010-11-15,33.02755869143969,5.290040628203383,37.36977392563353
2010-11-16,26.352213135566416,8.456057309575309,12.61084147255174
2010-11-17,3.516395261935731,8.154633662865429,45.279083317496415
2010-11-18,-3.42586003544362,4.6467536293615535,37.62955968744701
2010-11-19,-7.231283978940103,15.832355755891086,48.83512340513379
2010-11-20,5.079931724047125,15.721713997683246,73.78710547983374
2010-11-21,3.1059074619839127,14.129416695536316,23.093371715937675
2010-11-22,12.807028340023985,0.099212031381608,53.19661886663475
2010-11-23,24.164066777384026,18.347565968002733,81.35679594549165
2010-11-24,24.78127228194286,6.751162102123891,32.3771131652936
2010-11-25,4.175942329108333,0.5763751069135026,87.73159469779439
2010-11-26,8.996347795006024,12.748380684333622,93.96635175911192
2010-11-27,-0.942451913154848,14.751985903357534,20.15556481751645
2010-11-28,29.42727561532593,13.41922029249025,20.413044498173814
2010-11-29,-7.157596178337985,7.81832496260622,68.068179665066
2010-11-30,24.849862086249367,17.223320010337808,56.54709898022447
2010-12-01,28.934769797055168,7.130170207771938,91.32198166272065
2010-12-02,28.87037809243765,10.765164999739376,82.17567147319001
2010-12-03,2.971128217267747,18.435130787908044,55.17033056418168
2010-12-04,8.69065689662807,14.557906434486473,16.182145798866703
2010-12-05,19.37998175981945,1.893366458181347,18.898343055967832
2010-12-06,3.6410951212233513,15.542772816209457,50.364190975890985
2010-12-07,8.542639960894437,18.03381967085149,37.41144570940188
2010-12-08,-0.1472859907180179,16.50776566432304,94.88164866160535
2010-12-09,12.99279418780037,9.53530571014362,69.92612400444013
2010-12-10,-7.769384937294296,16.502955825705158,34.34775212839686
2010-12-11,29.989794228530897,1.5125818193363405,42.12627601103226
2010-12-12,-6.152177650668364,5.084532236515377,17.270444792149355
2010-12-13,15.941757441576303,17.33733792109721,32.471924004662164
2010-12-14,5.340504977259805,0.8277562241476155,38.689426036940446
2010-12-15,18.877147441568773,7.96108038340434,67.77535100912131
2010-12-16,37.97166704167125,17.209397715128667,25.52983612202597
2010-12-17,22.278512222800195,8.917095376649337,70.94653294835214
2010-12-18,-8.231878212225453,1.6924153750800477,20.588442019207985
2010-12-19,11.52012197540306,9.18225046453431,90.47134996258012
2010-12-20,15.50084261591251,14.644318653746216,66.37929017692822
2010-12-21,16.8088747351726,6.32783948368054,61.9725358080275
2010-12-22,24.06962553019189,18.13061837142809,26.85445207927304
2010-12-23,3.8798048865883032,18.815928021100124,76.67835856244535
2010-12-24,-3.55697172668399,3.35531161628782,31.244694569341966
2010-12-25,9.633783827354716,1.8677287632574768,81.82388988819962
2010-12-26,37.82028613979744,5.987136066934475,80.10591284425549
2010-12-27,-0.6434554124577634,9.380852946584463,94.54561775318496
2010-12-28,35.19919774641185,3.140281435908432,80.44239083789576
2010-12-29,17.19029750386632,4.831366261903116,42.84506668062218
2010-12-30,12.845571082288291,18.665975065642048,55.958702174122784
2010-12-31,34.10207051149448,14.29760042989918,66.4182137074688
2011-01-01,12.930198088429291,11.95891989272664,34.076625852939586
2011-01-02,14.889295723531715,9.9016035987084,54.35906079674394
2011-01-03,9.9512660851551,0.0545173801899645,39.61882381097672
2011-01-04,35.20221964504788,2.910427339137589,21.71224702980169
2011-01-05,24.501251009561365,13.835004486664182,15.356928545941582
2011-01-06,24.98110271252584,14.29936995834214,69.40084428831852
2011-01-07,6.386020077855946,17.05945843396452,33.82402322592061
2011-01-08,27.838932136844463,11.71100456952422,86.64181285753624
2011-01-09,21.803052772357063,11.145000879319875,79.5188663709095
2011-01-10,2.001013668985477,7.952754781564999,20.368715633131192
2011-01-11,-1.9730588757371788,16.331121608610417,59.97531052007733
2011-01-12,29.819573725866583,17.040461042997652,97.0636506415956
2011-01-13,37.958330151761125,9.031859261466437,84.63078326326429
2011-01-14,12.906941363002144,7.511857232131205,88.50156078043992
2011-01-15,19.549208266184245,1.0081018462666758,33.64810295874304
2011-01-16,32.88613220967773,15.841531520771998,75.29305682497144
2011-01-17,12.861172667692852,13.46114100066205,40.58934885571189
2011-01-18,37.59372384163681,8.78403941443553,84.52563964167089
2011-01-19,18.787558102243626,10.093707468280837,19.238699481471272
2011-01-20,31.038356035065743,17.921045029937023,71.66026884713852
2011-01-21,35.44218592063692,17.553481536816868,68.04138876555598
2011-01-22,30.77619093842844,3.5816703681313378,33.518632916298685
2011-01-23,-2.029276827552203,16.98018985385555,66.8945327962713
2011-01-24,21.44492195308502,10.19477886734488,91.97928612922338
2011-01-25,9.921712930983857,2.122358980593595,65.3649246883475
2011-01-26,-6.864352398832715,6.229674376235281,26.56387093177872
2011-01-27,11.201612594492095,13.738914799610356,37.55461721742682
2011-01-28,2.9342033444703848,17.868678208048347,41.640259043137135
2011-01-29,32.45191542142554,2.1669946892571845,38.00524135943466
2011-01-30,14.889295723531715,9.9016035987084,54.35906079674394
2011-01-31,37.94913609317368,13.562578517156869,95.50025023340794
2011-02-01,7.768442423596483,5.523540125553213,55.35191469994635
2011-02-02,14.889295723531715,9.9016035987084,54.35906079674394
2011-02-03,-9.183574865814606,2.06656627617704,94.99465653431682
2011-02-04,-0.7383837381908034,4.793537760814775,43.699997398398935
2011-02-05,10.062975040180437,0.0098192760008686,14.165082797677504
2011-02-06,36.4645708651357,10.054758336022774,77.79714441483668
2011-02-07,-5.0192534889364335,5.268719103934172,76.14912957057417
2011-02-08,37.26507667395398,1.561349449997469,37.292641994954906
2011-02-09,33.47442652733161,17.61762907157725,34.22168954462856
2011-02-10,12.708119845377588,3.97329969671145,73.29953415259797
2011-02-11,6.335044088413003,11.346395771522351,24.076461898426373
2011-02-12,1.6372064639528432,5.429308605399886,85.91034026985675
2011-02-13,20.72323532384372,11.949991513223,87.45661258257356
2011-02-14,-8.346270426224718,13.085932673957776,60.97135859791537
2011-02-15,-9.219696777658587,14.511825836219534,29.692448640770355
2011-02-16,11.43978612491189,5.914521573767006,95.41027504162145
2011-02-17,14.889295723531715,9.9016035987084,54.35906079674394
2011-02-18,2.5970494123046457,17.145432958934293,37.81009363212861
2011-02-19,1.0580457673041916,19.38587573738018,49.764884447075566
2011-02-20,2.6595596861425967,17.724494375629746,56.8656953596494
2011-02-21,-3.447238439237113,1.652200973271878,50.99655899171457
2011-02-22,-9.398188855117288,15.70272389645081,10.018625363385784
2011-02-23,14.889295723531715,9.9016035987084,54.35906079674394
2011-02-24,20.924012975637392,12.642426737981562,12.136475926812096
2011-02-25,38.71281064090252,12.234305012896687,89.33955489122276
2011-02-26,39.5172500780447,10.700625801723609,84.05359705405255
2011-02-27,10.452704768653078,13.501558790377985,94.30291970778978
2011-02-28,-1.852278697669732,12.32642857049244,38.25671051644071
2011-03-01,21.938087868326463,11.53681567280968,26.17362997354708
2011-03-02,14.515267327436856,2.856490662642417,14.885787361678494
2011-03-03,39.47048886422157,17.29874897385436,71.89684272326346
2011-03-04,-6.734789642410989,15.069908451128294,24.090296638054586
2011-03-05,29.161721915690656,19.287383998638227,25.104833625176887
2011-03-06,4.419924866574696,15.834860068462753,30.73536296496872
2011-03-07,2.0709310038287008,11.650425419617669,35.075715301578995
2011-03-08,23.125228576633795,18.343351021788298,29.22369257916773
2011-03-09,2.303159249548223,13.085254172619967,64.66755117127056
2011-03-10,23.292955877959383,6.202593794321478,56.00043490298457
2011-03-11,15.865425860114438,3.510068281510148,68.5617932345889
2011-03-12,11.204449421792464,12.086155584473,67.7843393923535
2011-03-13,17.73439043307095,14.723482698766093,86.96401805658253
2011-03-14,4.352575995981487,16.483242698283625,13.305398917400971
2011-03-15,25.32873531364895,5.705758789006001,60.1940494060555
2011-03-16,14.889295723531715,9.9016035987084,54.35906079674394
2011-03-17,8.027278024294613,11.5594255246666,81.03381986362588
2011-03-18,31.43284572778689,14.461861093288377,30.56992733764511
2011-03-19,36.24834559765961,16.16265666226163,64.80565470692561
2011-03-20,-7.699634455635154,18.625639682415063,34.26340816206734
